순번	소분류	발행기관	학술지명	발행국가	ISSN	IF값	IF상위값
17308	국제전문학술지(A&HCI)	SOC ADVANCEMENT PHILOSOPHY-ZAGREB	PROLEGOMENA	크로아티아	13334395	0.1	
17312	국제전문학술지(A&HCI)	UNIV SEVILLA, EDITORIAL	PROYECTO PROGRESO ARQUITECTURA	스페인	21716897	0.1	
17332	국제전문학술지(A&HCI)	RARITAN-A QUARTERLY REVIEW	RARITAN-A QUARTERLY REVIEW	미국	02751607	0.1	
17339	국제전문학술지(A&HCI)	UNIV NOTRE DAME	RELIGION & LITERATURE	미국	08883769	0.1	
17341	국제전문학술지(A&HCI)	BRILL	RELIGION AND THE ARTS	네덜란드	10799265	0.1	
17346	국제전문학술지(A&HCI)	WILEY	RELIGIOUS STUDIES REVIEW	미국	0319485X	0.1	
17347	국제전문학술지(A&HCI)	RENAISSANCE AND REFORMATION	RENAISSANCE AND REFORMATION	캐나다	0034429X	0.1	
17349	국제전문학술지(A&HCI)	WILEY	RENAISSANCE STUDIES	미국	02691213	0.1	
17350	국제전문학술지(A&HCI)	MARQUETTE UNIV PRESS	RENASCENCE-ESSAYS ON VALUES IN LITERATURE	미국	00344346	0.1	
17360	국제전문학술지(A&HCI)	FIRENZE UNIV PRESS	RETI MEDIEVALI RIVISTA	이탈리아	15932214	0.1	
17367	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	REVIEW-LITERATURE AND ARTS OF THE AMERICAS	영국	08905762	0.1	
17369	국제전문학술지(A&HCI)	UNIV DIEGO PORTALES	REVISTA 180	칠레	07182309	0.1	
17371	국제전문학술지(A&HCI)	UNIV CHILE, FAC FILOS HUMAN EDUC	REVISTA CHILENA DE LITERATURA	칠레	07182295	0.1	
17372	국제전문학술지(A&HCI)	REVISTA DE ESTUDIOS HISPANICOS	REVISTA DE ESTUDIOS HISPANICOS	미국	0034818X	0.1	
17376	국제전문학술지(A&HCI)	PONTIFICIA UNIV CATOLICA PARANA	REVISTA DE FILOSOFIA AURORA	브라질	29651557	0.1	
17381	국제전문학술지(A&HCI)	UNIV ESTADUAL PAULISTA-UNESP	REVISTA DE LETRAS	브라질	01013505	0.1	
17382	국제전문학술지(A&HCI)	CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC	REVISTA DE LITERATURA	스페인	0034849X	0.1	
17385	국제전문학술지(A&HCI)	LIVERPOOL UNIV PRESS	REVISTA IBEROAMERICANA	미국	00349631	0.1	
17396	국제전문학술지(A&HCI)	EDITIONS C N R S	REVUE DE L ART	프랑스	00351326	0.1	
17398	국제전문학술지(A&HCI)	SOC LINGUISTIQUE ROMANE	REVUE DE LINGUISTIQUE ROMANE	프랑스	00351458	0.1	
17399	국제전문학술지(A&HCI)	PRESSES UNIV FRANCE	REVUE DE METAPHYSIQUE ET DE MORALE	프랑스	00351571	0.1	
17400	국제전문학술지(A&HCI)	EDITIONS TRANSATLANTIQUES	REVUE DE MUSICOLOGIE	프랑스	00351601	0.1	
17403	국제전문학술지(A&HCI)	REVUE DES LANGUES ROMANES	REVUE DES LANGUES ROMANES	프랑스	02233711	0.1	
17407	국제전문학술지(A&HCI)	ASSOC FRANCAISE ETUDES AMER	REVUE FRANCAISE D ETUDES AMERICAINES	프랑스	03977870	0.1	
17410	국제전문학술지(A&HCI)	PRESSES UNIV FRANCE	REVUE PHILOSOPHIQUE DE LA FRANCE ET DE L ETRANGER	프랑스	00353833	0.1	
17415	국제전문학술지(A&HCI)	PEETERS	REVUE THEOLOGIQUE DE LOUVAIN	벨기에	00802654	0.1	
17422	국제전문학술지(A&HCI)	RIJKSMUSEUM AMSTERDAM-RIJKSMUSEM PUBLICATIONS	RIJKSMUSEUM BULLETIN	네덜란드	18778127	0.1	
17425	국제전문학술지(A&HCI)	ROSENBERG & SELLIER	RIVISTA DI ESTETICA	이탈리아	00356212	0.1	
17427	국제전문학술지(A&HCI)	VITA PENSIERO	RIVISTA DI FILOSOFIA NEO-SCOLASTICA	이탈리아	00356247	0.1	
17429	국제전문학술지(A&HCI)	FRANCO ANGELI	RIVISTA DI STORIA DELLA FILOSOFIA	이탈리아	03932516	0.1	
17431	국제전문학술지(A&HCI)	ITALIAN SOC MUSICOLOGY	RIVISTA ITALIANA DI MUSICOLOGIA	이탈리아	00356867	0.1	
17435	국제전문학술지(A&HCI)	DIDIER-ERUDITION	RLC-REVUE DE LITTERATURE COMPAREE	프랑스	00351466	0.1	
17445	국제전문학술지(A&HCI)	EDITIONS SEDES	ROMANTISME	프랑스	00488593	0.1	
17453	국제전문학술지(A&HCI)	RUSSIAN ACAD SCIENCES, STATE ACAD UNIV HUMANITIES (GAUGN)	RUSSKAIA LITERATURA	러시아	01316095	0.1	
17459	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	SCANDINAVIAN JOURNAL OF THE OLD TESTAMENT	영국	09018328	0.1	
17473	국제전문학술지(A&HCI)	LIVERPOOL UNIV PRESS	SCULPTURE JOURNAL	영국	13662724	0.1	
17475	국제전문학술지(A&HCI)	SEDERI	SEDERI-YEARBOOK OF THE SPANISH AND PORTUGUESE SOCIETY FOR ENGLISH RENAISSANCE STUDIES	스페인	11357789	0.1	
17514	국제전문학술지(A&HCI)	DE BOECK UNIV	SOCIETES	벨기에	07653697	0.1	
17524	국제전문학술지(A&HCI)	JOHNS HOPKINS UNIV PRESS	SOUTH CENTRAL REVIEW	미국	07436831	0.1	
17533	국제전문학술지(A&HCI)	SPACE MAGAZINE	SPACE	대한민국	12282472	0.1	
17538	국제전문학술지(A&HCI)	JOHNS HOPKINS UNIV PRESS	SPIRITUS-A JOURNAL OF CHRISTIAN SPIRITUALITY	미국	15331709	0.1	
17545	국제전문학술지(A&HCI)	ROSENBERG & SELLIER	STUDI FRANCESI	이탈리아	00392944	0.1	
17557	국제전문학술지(A&HCI)	AKADEMIAI KIADO ZRT	STUDIA MUSICOLOGICA	헝가리	17886244	0.1	
17563	국제전문학술지(A&HCI)	UNIV NEBRASKA PRESS	STUDIES IN AMERICAN INDIAN LITERATURES	미국	07303238	0.1	
17565	국제전문학술지(A&HCI)	UNIV NEW BRUNSWICK	STUDIES IN CANADIAN LITERATURE-ETUDES EN LITTERATURE CANADIENNE	캐나다	03806995	0.1	
17569	국제전문학술지(A&HCI)	JOHNS HOPKINS UNIV PRESS	STUDIES IN ENGLISH LITERATURE 1500-1900	미국	00393657	0.1	
17573	국제전문학술지(A&HCI)	UNIV TEXAS PRESS	STUDIES IN LATIN AMERICAN POPULAR CULTURE	미국	07309139	0.1	
17584	국제전문학술지(A&HCI)	JOHNS HOPKINS UNIV PRESS	SUB-STANCE	미국	00492426	0.1	
17586	국제전문학술지(A&HCI)	TAYLOR & FRANCIS LTD	SYMBOLAE OSLOENSES	영국	00397679	0.1	
17587	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	SYMPOSIUM-A QUARTERLY JOURNAL IN MODERN LITERATURES	영국	00397709	0.1	
17590	국제전문학술지(A&HCI)	CROATIAN PHILOSOPHICAL SOC	SYNTHESIS PHILOSOPHICA	크로아티아	03527875	0.1	
17593	국제전문학술지(A&HCI)	PONTIFICIA UNIV CATOLICA CHILE, FAC LETRAS	TALLER DE LETRAS	칠레	07160798	0.1	
17599	국제전문학술지(A&HCI)	POLISH ACAD SCIENCES, INST LITERARY RESEARCH	TEKSTY DRUGIE	폴란드	08670633	0.1	
17607	국제전문학술지(A&HCI)	KRK EDICIONES	TEOREMA	스페인	02101602	0.1	
17610	국제전문학술지(A&HCI)	UNIV TEXAS PRESS	TEXAS STUDIES IN LITERATURE AND LANGUAGE	미국	00404691	0.1	
17614	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	TEXTILE HISTORY	영국	00404969	0.1	
17617	국제전문학술지(A&HCI)	DUKE UNIV PRESS	THEATER	미국	01610775	0.1	
17620	국제전문학술지(A&HCI)	UNIV ALABAMA PRESS	THEATRE HISTORY STUDIES	미국	07332033	0.1	
17627	국제전문학술지(A&HCI)	SAGE PUBLICATIONS LTD	THEOLOGY TODAY	영국	00405736	0.1	
17632	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	THIRD TEXT	영국	09528822	0.1	
17653	국제전문학술지(A&HCI)	EDINBURGH UNIV PRESS	TRANSLATION AND LITERATURE	스코틀랜드	09681361	0.1	
17667	국제전문학술지(A&HCI)	INST ART HIST ACAD SCI CZECH REPUBLIC	UMENI-ART	체코	00495123	0.1	
17677	국제전문학술지(A&HCI)	ASSOC TRENTINA SCI UMANE	VERIFICHE	이탈리아	03914186	0.1	
17681	국제전문학술지(A&HCI)	BREPOLS PUBL	VIATOR-MEDIEVAL AND RENAISSANCE STUDIES	벨기에	00835897	0.1	
17682	국제전문학술지(A&HCI)	CAMBRIDGE UNIV PRESS	VICTORIAN LITERATURE AND CULTURE	미국	10601503	0.1	
17685	국제전문학술지(A&HCI)	INDIANA UNIV PRESS	VICTORIAN STUDIES	미국	00425222	0.1	
17692	국제전문학술지(A&HCI)	NEW YORK FOLKLORE SOC	VOICES-THE JOURNAL OF NEW YORK FOLKLORE	미국	0361204X	0.1	
17703	국제전문학술지(A&HCI)	HARRASSOWITZ VERLAG	WELT DER SLAVEN-HALBJAHRESSCHRIFT FUR SLAVISTIK	독일	00432520	0.1	
17705	국제전문학술지(A&HCI)	CENT STUDIES AUSTRALIAN LIT	WESTERLY	호주	0043342X	0.1	
17706	국제전문학술지(A&HCI)	UTAH STATE UNIV	WESTERN AMERICAN LITERATURE	미국	00433462	0.1	
17711	국제전문학술지(A&HCI)	UNIV CHICAGO PRESS	WINTERTHUR PORTFOLIO-A JOURNAL OF AMERICAN MATERIAL CULTURE	미국	00840416	0.1	
17712	국제전문학술지(A&HCI)	OLD CITY PUBLISHING INC	WOMANS ART JOURNAL	미국	02707993	0.1	
17715	국제전문학술지(A&HCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	WORD & IMAGE	영국	02666286	0.1	
17716	국제전문학술지(A&HCI)	UNIV CHICAGO PRESS	WORDSWORTH CIRCLE	미국	00438006	0.1	
17719	국제전문학술지(A&HCI)	INST WORLD LITERATURE, SLOVAK ACAD SCIENCES	WORLD LITERATURE STUDIES	슬로바키아	13379275	0.1	
17726	국제전문학술지(A&HCI)	HARRASSOWITZ VERLAG	ZEITSCHRIFT DER DEUTSCHEN MORGENLANDISCHEN GESELLSCHAFT	독일	03410137	0.1	
17729	국제전문학술지(A&HCI)	WALTER DE GRUYTER GMBH	ZEITSCHRIFT FUR AGYPTISCHE SPRACHE UND ALTERTUMSKUNDE	독일	0044216X	0.1	
17734	국제전문학술지(A&HCI)	S HIRZEL VERLAG	ZEITSCHRIFT FUR DEUTSCHES ALTERTUM UND DEUTSCHE LITERATUR	독일	00442518	0.1	
17738	국제전문학술지(A&HCI)	WAXMANN VERLAG GMBH	ZEITSCHRIFT FUR EMPIRISCHE KULTURWISSENSCHAFT	독일	27521591	0.1	
17739	국제전문학술지(A&HCI)	WALTER DE GRUYTER GMBH	ZEITSCHRIFT FUR EVANGELISCHE ETHIK	독일	00442674	0.1	
17741	국제전문학술지(A&HCI)	PETER LANG GMBH	ZEITSCHRIFT FUR GERMANISTIK	스위스	03237982	0.1	
17745	국제전문학술지(A&HCI)	ALBERT LUDWIGS UNIV	ZEITSCHRIFT FUR KATALANISTIK	독일	09322221	0.1	
17747	국제전문학술지(A&HCI)	DEUTSCHER KUNSTVERLAG GMBH	ZEITSCHRIFT FUR KUNSTGESCHICHTE	독일	00442992	0.1	
17748	국제전문학술지(A&HCI)	VITTORIO KLOSTERMANN GMBH	ZEITSCHRIFT FUR PHILOSOPHISCHE FORSCHUNG	독일	00443301	0.1	
17755	국제전문학술지(A&HCI)	MOHR SIEBECK	ZEITSCHRIFT FUR THEOLOGIE UND KIRCHE	독일	00443549	0.1	
17758	국제전문학술지(A&HCI)	UNIV BELGRADE, INST ART HISTORY, FACULTY PHILOSOPHY	ZOGRAF	세르비아	03501361	0.1	
17	국내전문학술지(재단등재)	대한중환자의학회	Acute and Critical Care	대한민국	25866052	0.098	
209	국내전문학술지(재단등재)	국립중앙과학관	Journal of Asia-Pacific Biodiversity	대한민국	2287884X	0.098	
385	국내전문학술지(재단등재)	치의학연구원	Oral Biology Research	대한민국	25082558	0.098	
403	국내전문학술지(재단등재)	장전수학회	Proceedings of the Jangjeon Mathematical Society(장전수학회 논문집)	대한민국	15987264	0.098	
933	국내전문학술지(재단등재)	한국정보과학회	데이타베이스연구	대한민국	15989798	0.098	
2897	국내전문학술지(재단우수등재)	한국산업응용수학회	Journal of the Korean Society for Industrial and Applied Mathematics	대한민국	12269433	0.098	
245	국내전문학술지(재단등재)	아태지역연구센터	Journal of Eurasian Studies	대한민국	18793665	0.097	
365	국내전문학술지(재단등재)	한국다문화교육학회	Multicultural Education Review	대한민국	2005615X	0.097	
415	국내전문학술지(재단등재)	규장각한국학연구원	Seoul Journal of Korean Studies	대한민국	12250201	0.097	
417	국내전문학술지(재단등재)	HK 세미오시스 연구센터	Signs and Society 	대한민국	23264489	0.097	
219	국내전문학술지(재단등재)	한국심초음파학회	Journal of Cardiovascular Imaging	대한민국	25867210	0.095	
670	국내전문학술지(재단등재)	국방보안연구소	국방과 보안	대한민국	26718111	0.095	
692	국내전문학술지(재단등재)	한국국제교육교류학회	국제교류와 융합교육	대한민국	27657779	0.095	
437	국내전문학술지(재단등재)	한국국제정치학회	The Korean Journal of International Studies	대한민국	2233470X	0.094	
873	국내전문학술지(재단등재)	대한안과학회	대한안과학회지	대한민국	03786471	0.094	
2943	국내전문학술지(재단우수등재)	한국섬유공학회	한국섬유공학회지	대한민국	12251089	0.094	
2140	국내전문학술지(재단등재)	한국-시베리아센터	한국 시베리아연구	대한민국	19750145	0.091	
217	국내전문학술지(재단등재)	한국유방암학회	Journal of Breast Cancer	대한민국	17386756	0.09	
31	국내전문학술지(재단등재)	한국간담췌외과학회	Annals of Hepato-Biliary-Pancreatic Surgery	대한민국	25085778	0.089	
909	국내전문학술지(재단등재)	대한치과교정학회	대한치과교정학회 임상저널	대한민국	27336026	0.089	
915	국내전문학술지(재단등재)	대한치과재료학회	대한치과재료학회지	대한민국	23844434	0.089	
98	국내전문학술지(재단등재)	한국통계학회	Communications for Statistical Applications and Methods	대한민국	22877843	0.088	
175	국내전문학술지(재단등재)	한국지능시스템학회	International Journal of Fuzzy Logic and Intelligent systems	대한민국	15982645	0.088	
2193	국내전문학술지(재단등재)	한국광학회	한국광학회지	대한민국	12256285	0.088	
2896	국내전문학술지(재단우수등재)	한국진공학회	Applied Science and Convergence Technology	대한민국	22886559	0.088	
341	국내전문학술지(재단등재)	한국임상심리학회	Korean Journal of Clinical Psychology	대한민국	27334538	0.087	
830	국내전문학술지(재단등재)	대한구강악안면외과학회	대한구강악안면외과학회지	대한민국	22347550	0.087	
2341	국내전문학술지(재단등재)	강원경기수학회	한국수학논문집	대한민국	19768605	0.087	
442	국내전문학술지(재단등재)	대한말초신경학회	The Nerve	대한민국	2465891X	0.086	
728	국내전문학술지(재단등재)	한국근대영미소설학회	근대영미소설	대한민국	12293644	0.086	
1106	국내전문학술지(재단등재)	한국미래문화연구소	미래문화	대한민국	27999920	0.086	
1729	국내전문학술지(재단등재)	한국수학교육학회	이론수학과 교직수학	대한민국	30590604	0.086	
277	국내전문학술지(재단등재)	대한정형외상학회	Journal of Musculoskeletal Trauma	대한민국	30586267	0.085	
309	국내전문학술지(재단등재)	영남대학교 의과대학	Journal of Yeungnam Medical Science	대한민국	27998010	0.085	
409	국내전문학술지(재단등재)	대한치과보존학회	Restorative Dentistry and Endodontics	대한민국	22347658	0.084	
23	국내전문학술지(재단등재)	대한마취통증의학회	Anesthesia and Pain Medicine	대한민국	19755171	0.083	
215	국내전문학술지(재단등재)	동물의학연구소	Journal of Biomedical and Translational Research	대한민국	25081357	0.083	
239	국내전문학술지(재단등재)	경제연구소	Journal of Economic Research (JER)	대한민국	12264261	0.083	
254	국내전문학술지(재단등재)	인문과학연구소	Journal of Humanities Therapy	대한민국	22337563	0.083	
274	국내전문학술지(재단등재)	대한내시경로봇외과학회	Journal of Minimally Invasive Surgery	대한민국	2234778X	0.083	
288	국내전문학술지(재단등재)	통일학연구원	Journal of Peace and Unification	대한민국	22339671	0.083	
829	국내전문학술지(재단등재)	대한구강악안면병리학회	대한구강악안면병리학회지	대한민국	12251577	0.083	
920	국내전문학술지(재단등재)	대한통합치과학회	대한통합치과학회지	대한민국	2287559x	0.083	
2052	국내전문학술지(재단등재)	충청수학회	충청수학회지	대한민국	12263524	0.083	
2716	국내전문학술지(재단등재후보)	대한임상통증학회	Clinical Pain	대한민국	15985490	0.083	
2789	국내전문학술지(재단등재후보)	한국보건의료기술평가학회	보건의료기술평가	대한민국	22885811	0.083	
279	국내전문학술지(재단등재)	대한신경집중치료학회	Journal of Neurocritical Care	대한민국	20050348	0.082	
300	국내전문학술지(재단등재)	대한비과학회	Journal of Rhinology	대한민국	12291498	0.082	
191	국내전문학술지(재단등재)	한국행정학회	International Review of Public Administration	대한민국	12294659	0.081	
339	국내전문학술지(재단등재)	대한마취통증의학회	Korean Journal of Anesthesiology	대한민국	20056419	0.081	
353	국내전문학술지(재단등재)	대한진단검사정도관리협회	Laboratory Medicine and Quality Assurance	대한민국	29509114	0.081	
1809	국내전문학술지(재단등재)	대한이비인후과학회 부산,울산,경남 지부회	임상이비인후과	대한민국	12250244	0.081	
195	국내전문학술지(재단등재)	한국정보처리학회	JIPS(Journal of Information Processing Systems)	대한민국	1976913X	0.078	
580	국내전문학술지(재단등재)	공학기술연구원	공학기술논문지	대한민국	20053142	0.078	
207	국내전문학술지(재단등재)	한국상담학회	Journal of Asia Pacific Counseling	대한민국	22336710	0.077	
319	국내전문학술지(재단등재)	한국개발연구원	KDI Journal of Economic Policy	대한민국	25862995	0.077	
1438	국내전문학술지(재단등재)	한국슬라브어학회	슬라브어 연구	대한민국	12262323	0.077	
1890	국내전문학술지(재단등재)	한국제임스조이스학회	제임스조이스저널	대한민국	12295604	0.077	
1964	국내전문학술지(재단등재)	중한연구학회	중한연구학간	대한민국	2799970X	0.077	
138	국내전문학술지(재단등재)	한국유전학회	Genes & Genomics	대한민국	19769571	0.076	
30	국내전문학술지(재단등재)	대한피부과학회	Annals of Dermatology	대한민국	10139087	0.075	
83	국내전문학술지(재단등재)	대한소아신장학회	Childhood Kidney Diseases	대한민국	23840242	0.075	
389	국내전문학술지(재단등재)	한국입자에어로졸학회	PARTICLE AND AEROSOL RESEARCH	대한민국	17388716	0.074	
42	국내전문학술지(재단등재)	대한수부외과학회	Archives of Hand and Microsurgery 	대한민국	25863290	0.072	
889	국내전문학술지(재단등재)	대한이비인후과학회	대한이비인후-두경부외과학회지	대한민국	20926529	0.072	
125	국내전문학술지(재단등재)	한국뇌신경과학회	Experimental Neurobiology	대한민국	12262560	0.071	
222	국내전문학술지(재단등재)	대한심장혈관흉부외과학회	Journal of Chest Surgery	대한민국	27651606	0.071	
243	국내전문학술지(재단등재)	대한내분비외과학회	Journal of Endocrine Surgery	대한민국	25088149	0.071	
247	국내전문학술지(재단등재)	대한의학유전학회	Journal of Genetic Medicine	대한민국	12261769	0.071	
458	국내전문학술지(재단등재)	지중해지역원	mediterranean review	대한민국	20050836	0.071	
2130	국내전문학술지(재단등재)	피어선기념성경연구원	피어선신학논단	대한민국	22880852	0.071	
229	국내전문학술지(재단등재)	한국작물학회	Journal of Crop Science and Biotechnology	대한민국	19759479	0.07	
265	국내전문학술지(재단등재)	대한치의학회	Journal of Korean Dental Science	대한민국	27137651	0.07	
301	국내전문학술지(재단등재)	(사)위기관리이론과실천	Journal of Safety and Crisis Management	대한민국	22342214	0.069	
299	국내전문학술지(재단등재)	한국망막학회	Journal of Retina	대한민국	25081926	0.068	
318	국내전문학술지(재단등재)	한국통계학회	Journal of the Korean Statistical Society	대한민국	12263192	0.068	
865	국내전문학술지(재단등재)	대한수학회	대한수학회지	대한민국	03049914	0.067	
880	국내전문학술지(재단등재)	대한외과초음파학회	대한외과초음파학회지	대한민국	22889140	0.067	
1340	국내전문학술지(재단등재)	대한상하수도학회	상하수도학회지	대한민국	12257672	0.067	
18	국내전문학술지(재단등재)	융합한의과학연구소	Advances in Traditional Medicine	대한민국	26624052	0.065	
163	국내전문학술지(재단등재)	국제지역연구센터	International Area Studies Review	대한민국	22338659	0.065	
902	국내전문학술지(재단등재)	대한족부족관절학회	대한족부족관절학회지	대한민국	17383757	0.065	
115	국내전문학술지(재단등재)	동아시아경상학회	East Asian Journal of Business Economics	대한민국	22882766	0.063	
418	국내전문학술지(재단등재)	연세대학교 영어영문학과 BK21 Plus 사업단	Situations: Cultural Studies in the Asian Context	대한민국	22887822	0.063	
1021	국내전문학술지(재단등재)	러시아 • 알타이지역 연구소	러시아학	대한민국	17389208	0.063	
2031	국내전문학술지(재단등재)	한국분석철학회	철학적 분석	대한민국	15989275	0.063	
2715	국내전문학술지(재단등재후보)	대한뇌종양학회	Brain Tumor Research and Treatment	대한민국	22882405	0.063	
2857	국내전문학술지(재단등재후보)	한국축산학회	축산기술과산업	대한민국	23835761	0.063	
864	국내전문학술지(재단등재)	대한수학회	대한수학회보	대한민국	10158634	0.061	
44	국내전문학술지(재단등재)	대한성형외과학회	Archives of Plastic Surgery	대한민국	22346163	0.06	
202	국내전문학술지(재단등재)	대한외상중환자외과학회	Journal of Acute Care Surgery	대한민국	22885862	0.06	
922	국내전문학술지(재단등재)	대한피부과학회	대한피부과학회지	대한민국	04944739	0.06	
1084	국내전문학술지(재단등재)	문화예술산업연구소	문화예술산업연구	대한민국	15989194	0.059	
2439	국내전문학술지(재단등재)	한국임상수의학회	한국임상수의학회지	대한민국	1598298X	0.059	
396	국내전문학술지(재단등재)	대한소아소화기영양학회	Pediatric Gastroenterology, Hepatology & Nutrition	대한민국	22348646	0.058	
180	국내전문학술지(재단등재)	지식콘텐츠연구소	International Journal of Knowledge Content Development & Technology	대한민국	22340068	0.057	
88	국내전문학술지(재단등재)	대한소아혈액종양학회	Clinical Pediatric Hematology-Oncology	대한민국	22335250	0.056	
292	국내전문학술지(재단등재)	한국식물학회	Journal of Plant Biology(한국식물학회지)	대한민국	12269239	0.056	
87	국내전문학술지(재단등재)	한국임상영양학회	Clinical Nutrition Research	대한민국	22873732	0.053	
2853	국내전문학술지(재단등재후보)	한국지식재산교육연구학회	지식재산 교육과 연구	대한민국	22883363	0.053	
